23.09.2026                                   Salida dinámica de lista                                                                                        1


		Material	Alm.	Grupo art.	Texto breve material	UMB	LibrUtiliz	Insp.cal.	Bloqueado	Valor libre util.	Valor en insp.cal.	Valor stock bloq.
		3394255	0280	MRE130	BOLT 3B1915	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394256	0230	MRE130	GASKET 7N5089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394256	0231	MRE130	GASKET 7N5089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394256	0280	MRE130	GASKET 7N5089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394257	0230	MRE130	SEAL 6V5101	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394257	0231	MRE130	SEAL 6V5101	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394257	0280	MRE130	SEAL 6V5101	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394258	0230	MRE130	BOLT 5P0076	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394258	0231	MRE130	BOLT 5P0076	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394258	0280	MRE130	BOLT 5P0076	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394259	0230	MRE130	WASHER 5M2894	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394259	0231	MRE130	WASHER 5M2894	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394259	0280	MRE130	WASHER 5M2894	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394260	0230	MRE130	WASHER 5P8245	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394260	0231	MRE130	WASHER 5P8245	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394260	0280	MRE130	WASHER 5P8245	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394261	0230	MRE130	SEAL-O-RING 6V5166	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394261	0231	MRE130	SEAL-O-RING 6V5166	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394261	0280	MRE130	SEAL-O-RING 6V5166	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394262	0230	MRE130	SEAL-O-R 6V5167	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394262	0231	MRE130	SEAL-O-R 6V5167	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394262	0280	MRE130	SEAL-O-R 6V5167	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394263	0230	MRE130	SEAL O RING 6V3319	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394263	0231	MRE130	SEAL O RING 6V3319	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394263	0280	MRE130	SEAL O RING 6V3319	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394264	0230	MRE130	GASKET 7N5080	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394264	0231	MRE130	GASKET 7N5080	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394264	0280	MRE130	GASKET 7N5080	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394265	0230	MRE130	GASKET 1W1251	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394265	0231	MRE130	GASKET 1W1251	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394265	0280	MRE130	GASKET 1W1251	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394266	0230	MRE130	SEAL 6V6809	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394266	0231	MRE130	SEAL 6V6809	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394266	0280	MRE130	SEAL 6V6809	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394267	0230	MRE130	GASKET 7N3368	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394267	0231	MRE130	GASKET 7N3368	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394267	0280	MRE130	GASKET 7N3368	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394268	0230	MRE130	SEAL 1272176	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394268	0231	MRE130	SEAL 1272176	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394268	0280	MRE130	SEAL 1272176	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394269	0230	MRE130	SEAL 6V9769	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394269	0231	MRE130	SEAL 6V9769	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394269	0280	MRE130	SEAL 6V9769	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394270	0230	MRE130	SPACER PLATE 1106994	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394270	0231	MRE130	SPACER PLATE 1106994	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394270	0280	MRE130	SPACER PLATE 1106994	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394271	0230	MRE130	SEAL-O-RING 5P0840	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394271	0231	MRE130	SEAL-O-RING 5P0840	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394271	0280	MRE130	SEAL-O-RING 5P0840	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394272	0230	MRE130	CAPSCREW 4F7226	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394272	0231	MRE130	CAPSCREW 4F7226	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394272	0280	MRE130	CAPSCREW 4F7226	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394273	0230	MRE130	SEAL 3J1907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394273	0231	MRE130	SEAL 3J1907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394273	0280	MRE130	SEAL 3J1907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394274	0230	MRE130	SEAL 2M9780	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394274	0231	MRE130	SEAL 2M9780	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394274	0280	MRE130	SEAL 2M9780	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394275	0230	MRE130	SEAL O RIN 3J7354	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394275	0231	MRE130	SEAL O RIN 3J7354	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394275	0280	MRE130	SEAL O RIN 3J7354	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394276	0230	MRE130	SEAL 3K0360	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394276	0231	MRE130	SEAL 3K0360	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394276	0280	MRE130	SEAL 3K0360	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394278	0230	MRE130	FILTER A 1R0726	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394278	0231	MRE130	FILTER A 1R0726	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394278	0280	MRE130	FILTER A 1R0726	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394279	0230	MRE130	ELEMENT AS 1R0756	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394279	0231	MRE130	ELEMENT AS 1R0756	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394279	0280	MRE130	ELEMENT AS 1R0756	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394280	0230	MRE130	SEAL 3J1907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394280	0231	MRE130	SEAL 3J1907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394280	0280	MRE130	SEAL 3J1907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394281	0230	MRE130	ELEMENT AS 4P0710	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394281	0231	MRE130	ELEMENT AS 4P0710	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394281	0280	MRE130	ELEMENT AS 4P0710	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394282	0230	MRE130	SEAL 5D5957	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394282	0231	MRE130	SEAL 5D5957	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394282	0280	MRE130	SEAL 5D5957	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394283	0230	MRE130	SEAL-O-R 6V3907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394283	0231	MRE130	SEAL-O-R 6V3907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394283	0280	MRE130	SEAL-O-R 6V3907	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394284	0230	MRE130	ELEMENT 8N6309	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394284	0231	MRE130	ELEMENT 8N6309	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394284	0280	MRE130	ELEMENT 8N6309	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394285	0230	MRE130	CAT DEO 15W/40 5GL 3E9713	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394285	0231	MRE130	CAT DEO 15W/40 5GL 3E9713	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394285	0280	MRE130	CAT DEO 15W/40 5GL 3E9713	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394286	0230	MRE130	ELEMENT-FUEL 5134493	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394286	0231	MRE130	ELEMENT-FUEL 5134493	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394286	0280	MRE130	ELEMENT-FUEL 5134493	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394287	0230	MRE130	ELEMENT 8N2556	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394287	0231	MRE130	ELEMENT 8N2556	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394287	0280	MRE130	ELEMENT 8N2556	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394288	0230	MRE130	CAT DEO 15W/40 55G 3E9712	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394288	0231	MRE130	CAT DEO 15W/40 55G 3E9712	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394288	0280	MRE130	CAT DEO 15W/40 55G 3E9712	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394289	0230	MRE130	GASKET KT SC 5973808	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394289	0231	MRE130	GASKET KT SC 5973808	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394289	0280	MRE130	GASKET KT SC 5973808	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394357	0230	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/8"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394357	0231	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/8"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394357	0280	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/8"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394358	0230	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/16"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394358	0231	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/16"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394358	0280	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/16"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394359	0230	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/4"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394359	0231	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/4"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394359	0280	MRE010	LLAVE COLA CORONA CON RACH DE 1 1/4"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394366	0230	MRE012	DANFOSS MCX06D Elect.Control 24V LCD	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394366	0231	MRE012	DANFOSS MCX06D Elect.Control 24V LCD	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394366	0280	MRE012	DANFOSS MCX06D Elect.Control 24V LCD	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394430	0230	MRE003	CAMISA DE RETENEDOR CR 99157	UN	        1	       0	       0	          129.46	             0.00	            0.00
		3394430	0231	MRE003	CAMISA DE RETENEDOR CR 99157	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394430	0280	MRE003	CAMISA DE RETENEDOR CR 99157	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394439	0230	MRE010	CUBETA DE METAL 5 GALONES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394439	0231	MRE010	CUBETA DE METAL 5 GALONES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394439	0280	MRE010	CUBETA DE METAL 5 GALONES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394446	0230	MRE001	IMPELLER FP345 D=230/30	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394446	0231	MRE001	IMPELLER FP345 D=230/30	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394446	0280	MRE001	IMPELLER FP345 D=230/30	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394450	0230	MRE012	INTERRUPTOR 3F 200A 600V	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394450	0231	MRE012	INTERRUPTOR 3F 200A 600V	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394450	0280	MRE012	INTERRUPTOR 3F 200A 600V	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394451	0230	MRE011	RODO EN "V" DE 4" P/Porton/corredizo	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394451	0231	MRE011	RODO EN "V" DE 4" P/Porton/corredizo	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394451	0280	MRE011	RODO EN "V" DE 4" P/Porton/corredizo	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394452	0230	MRE001	COVER O-RING 377 ARP Ø253,37X5,33	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394452	0231	MRE001	COVER O-RING 377 ARP Ø253,37X5,33	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394452	0280	MRE001	COVER O-RING 377 ARP Ø253,37X5,33	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394453	0230	MRE001	IMPELLERNUT O-RING029 ARP Ø37,82X1,78	UN	        1	       0	       0	           18.62	             0.00	            0.00
		3394453	0231	MRE001	IMPELLERNUT O-RING029 ARP Ø37,82X1,78	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394453	0280	MRE001	IMPELLERNUT O-RING029 ARP Ø37,82X1,78	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394454	0230	MRE001	SPARE MEC. SEAL 9.467 2N 5P2/FOR S/N	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394454	0231	MRE001	SPARE MEC. SEAL 9.467 2N 5P2/FOR S/N	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394454	0280	MRE001	SPARE MEC. SEAL 9.467 2N 5P2/FOR S/N	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394492	0230	MRE012	TERMINAL TIPO PIN CALIBRE 20 CUACHE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394492	0231	MRE012	TERMINAL TIPO PIN CALIBRE 20 CUACHE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394492	0280	MRE012	TERMINAL TIPO PIN CALIBRE 20 CUACHE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394493	0230	MRE012	TERMINAL TIPO PIN CALIBRE 16 CUACHE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394493	0231	MRE012	TERMINAL TIPO PIN CALIBRE 16 CUACHE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394493	0280	MRE012	TERMINAL TIPO PIN CALIBRE 16 CUACHE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394508	0230	MRE010	EMBUDO DE METAL SUP 12" X INF 2.5"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394508	0231	MRE010	EMBUDO DE METAL SUP 12" X INF 2.5"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394508	0280	MRE010	EMBUDO DE METAL SUP 12" X INF 2.5"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394510	0230	MRE002	RODAMIENTO 30308	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394510	0231	MRE002	RODAMIENTO 30308	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394510	0280	MRE002	RODAMIENTO 30308	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394520	0230	MRE012	CABLE TFFN16 RED	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3394520	0231	MRE012	CABLE TFFN16 RED	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3394520	0280	MRE012	CABLE TFFN16 RED	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3394521	0230	MRE012	CABLE TFFN16 BLUE	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3394521	0231	MRE012	CABLE TFFN16 BLUE	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3394521	0280	MRE012	CABLE TFFN16 BLUE	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3394524	0230	MRE012	ENTRADA DIGITAL 6ES7 521-1BL00-0AB0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394524	0231	MRE012	ENTRADA DIGITAL 6ES7 521-1BL00-0AB0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394524	0280	MRE012	ENTRADA DIGITAL 6ES7 521-1BL00-0AB0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394643	0230	MRE005	VALVULA DE SEG. 1" LANDEFELD HSV 10-25	UN	        2	       0	       0	       15,385.72	             0.00	            0.00
		3394643	0231	MRE005	VALVULA DE SEG. 1" LANDEFELD HSV 10-25	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394643	0280	MRE005	VALVULA DE SEG. 1" LANDEFELD HSV 10-25	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394653	0230	MRE005	SILENC. A SMC, DBA 30 AN30-03 3/8NPT	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394653	0231	MRE005	SILENC. A SMC, DBA 30 AN30-03 3/8NPT	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394653	0280	MRE005	SILENC. A SMC, DBA 30 AN30-03 3/8NPT	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394689	0230	MRE011	CANDADO LOTO 100% DIELECTRICO ROJO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394689	0231	MRE011	CANDADO LOTO 100% DIELECTRICO ROJO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394689	0280	MRE011	CANDADO LOTO 100% DIELECTRICO ROJO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394739	0230	MRE007	GUIA SALIDA LLENADORA GATORADE 473 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394739	0231	MRE007	GUIA SALIDA LLENADORA GATORADE 473 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394739	0280	MRE007	GUIA SALIDA LLENADORA GATORADE 473 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394740	0230	MRE003	RETENEDOR 46 X 68 X 8	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394740	0231	MRE003	RETENEDOR 46 X 68 X 8	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394740	0280	MRE003	RETENEDOR 46 X 68 X 8	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394748	0230	MRE220	MOTORR KA67 DRN90L4 2HP 230/460V 40MM	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394748	0231	MRE220	MOTORR KA67 DRN90L4 2HP 230/460V 40MM	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394748	0280	MRE220	MOTORR KA67 DRN90L4 2HP 230/460V 40MM	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394752	0230	MRE220	MOTORREDUCTOR KT77 DRN100L4 1758/46	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394752	0231	MRE220	MOTORREDUCTOR KT77 DRN100L4 1758/46	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394752	0280	MRE220	MOTORREDUCTOR KT77 DRN100L4 1758/46	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394753	0230	MRE220	MOTORREDUCTOR  KT77 DRN100L4 1758/27	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394753	0231	MRE220	MOTORREDUCTOR  KT77 DRN100L4 1758/27	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394753	0280	MRE220	MOTORREDUCTOR  KT77 DRN100L4 1758/27	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394754	0230	MRE012	SENSOR D/PRESION IFM ELECTRONIC PG2794	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394754	0231	MRE012	SENSOR D/PRESION IFM ELECTRONIC PG2794	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394754	0280	MRE012	SENSOR D/PRESION IFM ELECTRONIC PG2794	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394895	0230	MRE014	PULSARLUBE  S100	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394895	0231	MRE014	PULSARLUBE  S100	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394895	0280	MRE014	PULSARLUBE  S100	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394896	0230	MRE006	CAJA REDUCTORA VF50 I=7 F71 BONFIGLIOLI	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394896	0231	MRE006	CAJA REDUCTORA VF50 I=7 F71 BONFIGLIOLI	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394896	0280	MRE006	CAJA REDUCTORA VF50 I=7 F71 BONFIGLIOLI	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394897	0230	MRE011	MORDAZA ALUM.   L.65MM. A.30MM. Al.40MM.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394897	0231	MRE011	MORDAZA ALUM.   L.65MM. A.30MM. Al.40MM.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394897	0280	MRE011	MORDAZA ALUM.   L.65MM. A.30MM. Al.40MM.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394904	0230	MRE012	SENSOR ALLEN BRADLEY 871F-D70NN50-E2	UN	        1	       0	       0	        2,025.49	             0.00	            0.00
		3394904	0231	MRE012	SENSOR ALLEN BRADLEY 871F-D70NN50-E2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394904	0280	MRE012	SENSOR ALLEN BRADLEY 871F-D70NN50-E2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394936	0230	MRE215	MOTOR VENT. P/CONDENSA  1/4 HP. 220V.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394936	0231	MRE215	MOTOR VENT. P/CONDENSA  1/4 HP. 220V.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394936	0280	MRE215	MOTOR VENT. P/CONDENSA  1/4 HP. 220V.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394937	0230	MRE215	HELICE CW 22" MEALICA EJE DE 1/2"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394937	0231	MRE215	HELICE CW 22" MEALICA EJE DE 1/2"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394937	0280	MRE215	HELICE CW 22" MEALICA EJE DE 1/2"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394980	0230	MRE012	PANEL OPERADOR HMI PROG. MOD. TP1200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394980	0231	MRE012	PANEL OPERADOR HMI PROG. MOD. TP1200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394980	0280	MRE012	PANEL OPERADOR HMI PROG. MOD. TP1200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394984	0230	MRE002	CHUMACERA UCFB 205	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394984	0231	MRE002	CHUMACERA UCFB 205	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394984	0280	MRE002	CHUMACERA UCFB 205	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394990	0230	MRE002	CHUMACERA FYTB 38MM/ 1 1/2 PARED	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394990	0231	MRE002	CHUMACERA FYTB 38MM/ 1 1/2 PARED	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394990	0280	MRE002	CHUMACERA FYTB 38MM/ 1 1/2 PARED	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394998	0230	MRE001	SELLO DN 65 P/VALVULA MARIPOSA INOXPA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394998	0231	MRE001	SELLO DN 65 P/VALVULA MARIPOSA INOXPA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3394998	0280	MRE001	SELLO DN 65 P/VALVULA MARIPOSA INOXPA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395006	0230	MRE008	V4220-D INK, BLACK  750 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395006	0231	MRE008	V4220-D INK, BLACK  750 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395006	0280	MRE008	V4220-D INK, BLACK  750 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395052	0230	MRE011	Guia central Divisor de paquetes L3	UN	        2	       0	       0	        1,428.58	             0.00	            0.00
		3395052	0231	MRE011	Guia central Divisor de paquetes L3	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395052	0280	MRE011	Guia central Divisor de paquetes L3	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395090	0230	MRE007	SPROCKET 25T D 6''/A 2''/Di 1 1/2''	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395090	0231	MRE007	SPROCKET 25T D 6''/A 2''/Di 1 1/2''	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395090	0280	MRE007	SPROCKET 25T D 6''/A 2''/Di 1 1/2''	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395092	0230	MRE011	CEPILLO ETIQUE 200x20x45 91201-95.35	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395092	0231	MRE011	CEPILLO ETIQUE 200x20x45 91201-95.35	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395092	0280	MRE011	CEPILLO ETIQUE 200x20x45 91201-95.35	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395095	0230	MRE011	POLEA D100MM x 85MM DE CARRERA T32	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395095	0231	MRE011	POLEA D100MM x 85MM DE CARRERA T32	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395095	0280	MRE011	POLEA D100MM x 85MM DE CARRERA T32	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395128	0230	MRE011	VALVULA CHEQUE   TIPO WAFER 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395128	0231	MRE011	VALVULA CHEQUE   TIPO WAFER 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395128	0280	MRE011	VALVULA CHEQUE   TIPO WAFER 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395242	0230	MRE008	V7223-D MAKE-UP  750 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395242	0231	MRE008	V7223-D MAKE-UP  750 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
